title,link,views,week_day,day,month,year,hour,minute,second
تب برفکی با گوشت های آلوده به کشور وارد شد؟,https://www.iranjib.ir/shownews/138709/تب-برفکی-با-گوشت-های-آلوده-به-کشور-وارد-شد؟/,2548,جمعه,16,آبان,1404,18,40,33
پیش بینی کارشناسان از قیمت مسکن,https://www.iranjib.ir/shownews/138708/پیش-بینی-کارشناسان-از-قیمت-مسکن-/,19053,جمعه,16,آبان,1404,18,4,51
قیمت جدید طلا و سکه ۱۶ آبان‌ماه ۱۴۰۴,https://www.iranjib.ir/shownews/138707/قیمت-جدید-طلا-و-سکه-۱۶-آبان‌ماه-۱۴۰۴/,4507,جمعه,16,آبان,1404,17,34,52
قیمت دام زنده در بازار امروز,https://www.iranjib.ir/shownews/138706/قیمت-دام-زنده-در-بازار-امروز/,3408,جمعه,16,آبان,1404,16,58,23
موج جدید حاشیه نشینی در حال شکل گیری است,https://www.iranjib.ir/shownews/138705/موج-جدید-حاشیه-نشینی-در-حال-شکل-گیری-است/,3701,جمعه,16,آبان,1404,16,23,16
قیمت بلیت هواپیما رکورد زد,https://www.iranjib.ir/shownews/138704/قیمت-بلیت-هواپیما-رکورد-زد/,4432,جمعه,16,آبان,1404,15,49,16
ثروتمندان جهان در کدام کشورها هستند؟,https://www.iranjib.ir/shownews/138703/ثروتمندان-جهان-در-کدام-کشورها-هستند؟/,12078,جمعه,16,آبان,1404,15,24,20
پیش بینی قیمت 170 هزار دلاری بیت کوین در آینده نزدیک,https://www.iranjib.ir/shownews/138702/پیش-بینی-قیمت-170-هزار-دلاری-بیت-کوین-در-آینده-نزدیک/,2454,جمعه,16,آبان,1404,14,56,2
ورود بانک‌ها به ساخت‌وساز و خرید و فروش ملک ممنوع است,https://www.iranjib.ir/shownews/138701/ورود-بانک‌ها-به-ساخت‌وساز-و-خرید-و-فروش-ملک-ممنوع-است/,1373,جمعه,16,آبان,1404,14,0,54
الماس ارزان شد,https://www.iranjib.ir/shownews/138700/الماس-ارزان-شد/,1405,جمعه,16,آبان,1404,13,26,32
مالیات بر ارزش افزوده برای همه اصناف,https://www.iranjib.ir/shownews/138699/مالیات-بر-ارزش-افزوده-برای-همه-اصناف/,3132,جمعه,16,آبان,1404,12,55,38
کدام کشور اتحادیه اروپا بیشترین مسافر ریلی را دارد؟,https://www.iranjib.ir/shownews/138698/کدام-کشور-اتحادیه-اروپا-بیشترین-مسافر-ریلی-را-دارد؟/,2109,جمعه,16,آبان,1404,12,5,19
صرفه‌جویی در مصرف گاز با تعویض بخاری های قدیمی و فرسوده,https://www.iranjib.ir/shownews/138697/صرفه‌جویی-در-مصرف-گاز-با-تعویض-بخاری-های-قدیمی-و-فرسوده/,6389,جمعه,16,آبان,1404,10,51,24
قیمت جهانی نفت امروز 1404/8/16,https://www.iranjib.ir/shownews/138696/قیمت-جهانی-نفت-امروز-1404-8-16/,437,جمعه,16,آبان,1404,9,25,22
قیمت جهانی طلا امروز 1404/8/16,https://www.iranjib.ir/shownews/138695/قیمت-جهانی-طلا-امروز-1404-8-16/,8842,جمعه,16,آبان,1404,9,22,41
هواشناسی ایران1404/8/16؛افزایش آلودگی هوا,https://www.iranjib.ir/shownews/138694/هواشناسی-ایران1404-8-16؛افزایش-آلودگی-هوا-/,1480,جمعه,16,آبان,1404,9,19,13
مجلس با کاهش تعرفه خودرو‌های وارداتی موافقت کرد,https://www.iranjib.ir/shownews/138691/مجلس-با-کاهش-تعرفه-خودرو‌های-وارداتی-موافقت-کرد/,8267,جمعه,16,آبان,1404,8,42,24
قیمت جدید کالاهای اساسی در کشور 1404/08/16,https://www.iranjib.ir/shownews/138693/قیمت-جدید-کالاهای-اساسی-در-کشور-1404-08-16/,1431,جمعه,16,آبان,1404,8,36,32
۷۳۰ میلیون تومان پاداش سوت زن‌ها پرداخت شد,https://www.iranjib.ir/shownews/138690/۷۳۰-میلیون-تومان-پاداش-سوت-زن‌ها-پرداخت-شد/,2415,جمعه,16,آبان,1404,7,44,37
حراج‌ سکه؛ فروش ذخایر یا کنترل سفته‌بازان؟,https://www.iranjib.ir/shownews/138692/حراج‌-سکه؛-فروش-ذخایر-یا-کنترل-سفته‌بازان؟/,3729,جمعه,16,آبان,1404,7,36,53
جدیدترین خبر از حذف ارز ترجیحی,https://www.iranjib.ir/shownews/138689/جدیدترین-خبر-از-حذف-ارز-ترجیحی/,2253,جمعه,16,آبان,1404,7,17,51
هشدار جدی به خریداران طلا,https://www.iranjib.ir/shownews/138688/هشدار-جدی-به-خریداران-طلا/,10347,جمعه,16,آبان,1404,6,45,46
کارت سوخت جایگاه های بنزین حذف شد؟,https://www.iranjib.ir/shownews/138687/کارت-سوخت-جایگاه-های-بنزین-حذف-شد؟/,10451,پنجشنبه,15,آبان,1404,23,15,43
نصب کنتور هوشمند برای مشترکان پرمصرف,https://www.iranjib.ir/shownews/138686/نصب-کنتور-هوشمند-برای-مشترکان-پرمصرف/,3383,پنجشنبه,15,آبان,1404,22,28,50
حراج شمش طلا هفته آینده برگزار می گردد,https://www.iranjib.ir/shownews/138685/حراج-شمش-طلا-هفته-آینده-برگزار-می-گردد/,3778,پنجشنبه,15,آبان,1404,22,4,14
دستورالعمل خرید و فروش طلا و نقره آنلاین ،تصویب شد,https://www.iranjib.ir/shownews/138684/دستورالعمل-خرید-و-فروش-طلا-و-نقره-آنلاین-،تصویب-شد/,2582,پنجشنبه,15,آبان,1404,21,27,46
تبدیل سند دفترچه ای به تک برگ چقدر هزینه دارد؟,https://www.iranjib.ir/shownews/138683/تبدیل-سند-دفترچه-ای-به-تک-برگ-چقدر-هزینه-دارد؟/,8091,پنجشنبه,15,آبان,1404,20,44,55
متوسط هزینه هر خانوار چقدر است؟,https://www.iranjib.ir/shownews/138682/متوسط-هزینه-هر-خانوار-چقدر-است؟/,4876,پنجشنبه,15,آبان,1404,20,11,47
۴۰۰ هزار نفر به جمعیت بازنشسته کشور اضافه شد,https://www.iranjib.ir/shownews/138681/۴۰۰-هزار-نفر-به-جمعیت-بازنشسته-کشور-اضافه-شد/,1783,پنجشنبه,15,آبان,1404,19,32,43
ثبت‌نام وام‌های دانشجویی از هفته آینده,https://www.iranjib.ir/shownews/138680/ثبت‌نام-وام‌های-دانشجویی-از-هفته-آینده/,1527,پنجشنبه,15,آبان,1404,18,55,45
1,https://www.iranjib.ir/jax/showarchive.php?p=1&_id=1,2,,3,,,0,0,0
قیمت واقعی بنزین چقدر است؟,https://www.iranjib.ir/shownews/138679/قیمت-واقعی-بنزین-چقدر-است؟/,3211,پنجشنبه,15,آبان,1404,18,11,56
پیش‌بینی حقوق و دستمزد ۱۴۰۵,https://www.iranjib.ir/shownews/138678/پیش‌بینی-حقوق-و-دستمزد-۱۴۰۵/,10487,پنجشنبه,15,آبان,1404,17,33,25
قیمت سیمان در بازار امروز,https://www.iranjib.ir/shownews/138677/قیمت-سیمان-در-بازار-امروز/,8977,پنجشنبه,15,آبان,1404,17,16,24
آب در وضعیت قرمز!,https://www.iranjib.ir/shownews/138676/آب-در-وضعیت-قرمز!/,1982,پنجشنبه,15,آبان,1404,16,14,31
تعرفه خودروهای وارداتی پلکانی شد,https://www.iranjib.ir/shownews/138675/تعرفه-خودروهای-وارداتی-پلکانی-شد/,4277,پنجشنبه,15,آبان,1404,15,44,21
تویوتا فراخوان داد,https://www.iranjib.ir/shownews/138674/تویوتا-فراخوان-داد/,2707,پنجشنبه,15,آبان,1404,15,9,32
هشدار به متقاضیان مسکن ملی,https://www.iranjib.ir/shownews/138673/هشدار-به-متقاضیان-مسکن-ملی/,25432,پنجشنبه,15,آبان,1404,14,36,5
کالابرگ پنجم در راه است؟,https://www.iranjib.ir/shownews/138670/کالابرگ-پنجم-در-راه-است؟/,2054,پنجشنبه,15,آبان,1404,13,22,4
قیمت سکه و طلا امروز پنج شنبه 1404/08/15,https://www.iranjib.ir/shownews/138672/قیمت-سکه-و-طلا-امروز-پنج-شنبه-1404-08-15/,18432,پنجشنبه,15,آبان,1404,13,0,31
موافقت مجلس با کاهش تعرفه خودرو‌های وارداتی,https://www.iranjib.ir/shownews/138671/موافقت-مجلس-با-کاهش-تعرفه-خودرو‌های-وارداتی/,5465,پنجشنبه,15,آبان,1404,12,47,56
۸ میلیون خودروی فرسوده تا پنج سال دیگر!,https://www.iranjib.ir/shownews/138669/۸-میلیون-خودروی-فرسوده-تا-پنج-سال-دیگر!/,1571,پنجشنبه,15,آبان,1404,12,45,35
نقدینگی بی‌سابقه بزرگترین رمزارزهای جهان,https://www.iranjib.ir/shownews/138668/نقدینگی-بی‌سابقه-بزرگترین-رمزارزهای-جهان/,1958,پنجشنبه,15,آبان,1404,12,32,45
فروش خودروهای تسلا کاهشی شد,https://www.iranjib.ir/shownews/138667/فروش-خودروهای-تسلا-کاهشی-شد/,755,پنجشنبه,15,آبان,1404,11,0,53
قیمت نفت جهانی امروز 15 آبان 1404,https://www.iranjib.ir/shownews/138666/قیمت-نفت-جهانی-امروز-15-آبان-1404/,408,پنجشنبه,15,آبان,1404,10,1,15
قیمت طلای جهانی امروز 15 آبان 1404,https://www.iranjib.ir/shownews/138665/قیمت-طلای-جهانی-امروز-15-آبان-1404/,2806,پنجشنبه,15,آبان,1404,9,58,39
10 آپشن غیرمجاز که گارانتی خودرو را باطل می‌کند,https://www.iranjib.ir/shownews/138664/10-آپشن-غیرمجاز-که-گارانتی-خودرو-را-باطل-می‌کند/,8641,پنجشنبه,15,آبان,1404,9,14,16
استفاده از هوش مصنوعی برای آزادراه اصفهان- شیراز,https://www.iranjib.ir/shownews/138661/استفاده-از-هوش-مصنوعی-برای-آزادراه-اصفهان--شیراز/,7486,پنجشنبه,15,آبان,1404,8,48,17
بحث رفع فیلتر تلگرام دوباره داغ شد,https://www.iranjib.ir/shownews/138663/بحث-رفع-فیلتر-تلگرام-دوباره-داغ-شد-/,1011,پنجشنبه,15,آبان,1404,8,12,16
فروش سبدی محصولات ایران خودرو دیزل (آبان 1404),https://www.iranjib.ir/shownews/138662/فروش-سبدی-محصولات-ایران-خودرو-دیزل-(آبان-1404)/,12874,پنجشنبه,15,آبان,1404,8,6,16
مسیر خروج از بن‌بست بنزینی,https://www.iranjib.ir/shownews/138660/مسیر-خروج-از-بن‌بست-بنزینی/,2302,پنجشنبه,15,آبان,1404,7,48,40
اجرای 2 سیاست برای کاهش نرخ بلیت هواپیما,https://www.iranjib.ir/shownews/138659/اجرای-2-سیاست-برای-کاهش-نرخ-بلیت-هواپیما/,583,پنجشنبه,15,آبان,1404,7,38,27
قیمت جدید آپارتمان نوساز در شهر مشهد 1404/08/15,https://www.iranjib.ir/shownews/138658/قیمت-جدید-آپارتمان-نوساز-در-شهر-مشهد-1404-08-15/,27015,پنجشنبه,15,آبان,1404,7,32,32
منابع مرحله پنجم كالابرگ الكترونیک تامین شد,https://www.iranjib.ir/shownews/138657/منابع-مرحله-پنجم-كالابرگ-الكترونیک-تامین-شد/,3890,پنجشنبه,15,آبان,1404,7,23,7
قابل توجه دارندگان خودروهای فرسوده,https://www.iranjib.ir/shownews/138656/قابل-توجه-دارندگان-خودروهای-فرسوده-/,3102,پنجشنبه,15,آبان,1404,7,18,26
قیمت طلا در ایران طی 50 سال گذشته,https://www.iranjib.ir/shownews/138655/قیمت-طلا-در-ایران-طی-50-سال-گذشته/,7438,پنجشنبه,15,آبان,1404,7,16,56
وضعیت بحرانی سدهای کشور!,https://www.iranjib.ir/shownews/138654/وضعیت-بحرانی-سدهای-کشور!/,1056,پنجشنبه,15,آبان,1404,6,44,51
قیمت تخم مرغ در بازار چند؟,https://www.iranjib.ir/shownews/138653/قیمت-تخم-مرغ-در-بازار-چند؟/,1826,چهارشنبه,14,آبان,1404,23,6,34
قیمت جدید میوه و سبزیجات در بازار,https://www.iranjib.ir/shownews/138652/قیمت-جدید-میوه-و-سبزیجات-در-بازار/,4595,چهارشنبه,14,آبان,1404,22,33,47
هزینه دریافت وام مسکن چقدر است؟,https://www.iranjib.ir/shownews/138651/هزینه-دریافت-وام-مسکن-چقدر-است؟/,5784,چهارشنبه,14,آبان,1404,22,6,7
اجاره پراید ساعتی چند؟,https://www.iranjib.ir/shownews/138650/اجاره-پراید-ساعتی-چند؟/,16162,چهارشنبه,14,آبان,1404,21,36,33
دارای 17 بانک افشا شد,https://www.iranjib.ir/shownews/138649/دارای-17-بانک-افشا-شد/,11329,چهارشنبه,14,آبان,1404,21,8,53
نحوه پرداخت یارانه نقدی تا پایان سال اعلام شد,https://www.iranjib.ir/shownews/138648/نحوه-پرداخت-یارانه-نقدی-تا-پایان-سال-اعلام-شد/,6368,چهارشنبه,14,آبان,1404,20,29,24
افت 21 هزار واحدی شاخص کل در آخرین روز هفته,https://www.iranjib.ir/shownews/138647/افت-21-هزار-واحدی-شاخص-کل-در-آخرین-روز-هفته/,552,چهارشنبه,14,آبان,1404,19,57,32
معاملات طلا بدون پشتوانه ممنوع شد,https://www.iranjib.ir/shownews/138646/معاملات-طلا-بدون-پشتوانه-ممنوع-شد/,4235,چهارشنبه,14,آبان,1404,19,30,35
وسایل نقلیه بدون بیمه شخص ثالث توقیف می شوند,https://www.iranjib.ir/shownews/138645/وسایل-نقلیه-بدون-بیمه-شخص-ثالث-توقیف-می-شوند/,1469,چهارشنبه,14,آبان,1404,18,52,29
بهترین بازار مسکن در کشورهای اروپایی,https://www.iranjib.ir/shownews/138640/بهترین-بازار-مسکن-در-کشورهای-اروپایی/,2653,چهارشنبه,14,آبان,1404,17,26,21
کدام کشورها بیشترین هزینه‌های نظامی را دارند؟,https://www.iranjib.ir/shownews/138639/کدام-کشورها-بیشترین-هزینه‌های-نظامی-را-دارند؟/,3560,چهارشنبه,14,آبان,1404,16,58,40
متقاضیان دریافت سود روزشمار 36 درصد بخوانند,https://www.iranjib.ir/shownews/138644/متقاضیان-دریافت-سود-روزشمار-36-درصد-بخوانند/,29936,چهارشنبه,14,آبان,1404,16,38,8
بخشنامه واریز وجه خودرو فیدلیتی الیت تیپ 1 و 2,https://www.iranjib.ir/shownews/138643/بخشنامه-واریز-وجه-خودرو-فیدلیتی-الیت-تیپ-1-و-2/,19932,چهارشنبه,14,آبان,1404,16,13,2
بیت‌کوین چند ثانیه سقوط کرد,https://www.iranjib.ir/shownews/138638/بیت‌کوین-چند-ثانیه-سقوط-کرد/,2684,چهارشنبه,14,آبان,1404,16,11,44
